Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
559055,23306,SET OF 36 DOILIES PANTRY DESIGN ???,1.0,2011-07-05 17:09:00,2.92,,United Kingdom
570818,23203,JUMBO BAG VINTAGE DOILY,5.0,2011-10-12 12:47:00,2.08,17841.0,United Kingdom
563580,22558,CLOTHES PEGS RETROSPOT PACK 24,2.0,2011-08-17 15:53:00,1.65,16706.0,United Kingdom typoo
564651,23270,SET OF 2 CERAMIC PAINTED HEARTS,96.0,2011-08-26 14:19:00,0.0,14646.0,Netherlands
574915,84988,SET OF 72 PINK HEART PAPER DOILIES,12.0,2011-11-07 16:17:00,1.45,16779.0,United Kingdom
556058,22662,LUNCH BAG DOLLY GIRL DESIGN,10.0,2011-06-08 13:54:00,1.65,13985.0,United Kingdom
561020,21364,PEACE SMALL WOOD LETTERS,1.0,,6.75,13563.0,United Kingdom
550750,22427,ENAMEL FLOWER JUG CREAM,3.0,2011-04-20 11:45:00,5.95,13632.0,United Kingdom
556042,22386,JUMBO BAG PINK POLKADOT,10.0,2011-06-08 12:44:00,2.08,14367.0,United Kingdom
569740,23344,JUMBO BAG 50'S CHRISTMAS,30.0,2011-10-06 10:52:00,2.08,15769.0,United Kingdom
573153,22728,ALARM CLOCK BAKELIKE PINK ###,48.0,2011-10-28 07:39:00,3.75,12678.0,France
537434,37370,RETRO COFFEE MUGS ASSORTED,2.0,2010-12-06 16:57:00,16.13,,United Kingdom
546520,22127,PARTY CONES CARNIVAL ASSORTED,12.0,2011-03-14 12:28:00,1.25,14911.0,EIRE
542112,21733,RED HANGING HEART T-LIGHT HOLDER,4.0,2011-01-25 13:55:00,2.95,13168.0,United Kingdom
544201,22659,LUNCH BOX I LOVE LONDON,2.0,2011-02-17 10:11:00,2.46,,United Kingdom
572856,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,2011-10-26 12:28:00,2.08,18118.0,United Kingdom
562931,22983,CARD BILLBOARD FONT,12.0,2011-08-10 16:19:00,0.42,14030.0,United Kingdom
578935,23291,DOLLY GIRL CHILDRENS CUP,1.0,2011-11-27 12:52:00,1.25,15351.0,United Kingdom
562376,23234,BISCUIT TIN VINTAGE CHRISTMAS,6.0,2011-08-04 15:04:00,2.89,15254.0,United Kingdom
563662,22534,MAGIC DRAWING SLATE SPACEBOY,24.0,2011-08-18 11:40:00,0.42,12729.0,France
544599,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1.0,2011-02-21 18:15:00,0.83,,United Kingdom
570871,85131D,BEADED CRYSTAL HEART PINK ON STICK,2.0,2011-10-12 16:36:00,0.83,,United Kingdom
563093,22296,HEART IVORY TRELLIS LARGE,1.0,2011-08-11 17:28:00,3.29,,United Kingdom
575748,21238,RED RETROSPOT CUP,2.0,2011-11-11 10:21:00,1.63,,United Kingdom
574740,22358,KINGS CHOICE TEA CADDY,12.0,,2.95,12357.0,Switzerland typoo
579668,22573,STAR WOODEN CHRISTMAS DECORATION,12.0,2011-11-30 12:32:00,0.85,15152.0,United Kingdom
559527,82600,NO SINGING METAL SIGN,6.0,2011-07-10 11:24:00,2.1,17787.0,United Kingdom
556365,21931,JUMBO STORAGE BAG SUKI,3.0,2011-06-10 11:44:00,2.08,16370.0,United Kingdom INVALID
571713,23013,GLASS APOTHECARY BOTTLE TONIC,1.0,2011-10-18 16:58:00,8.29,,United Kingdom
566932,23247,BISCUIT TIN 50'S CHRISTMAS INVALID,1.0,,2.89,17576.0,United Kingdom bad_value
554514,84658,WHITE STITCHED CUSHION COVER @@@,1.0,,8.29,,United Kingdom @@@
567968,22150,3 STRIPEY MICE FELTCRAFT,6.0,2011-09-23 09:44:00,1.95,12546.0,Spain
554992,16236,KITTY PENCIL ERASERS,26.0,2011-05-29 14:08:00,0.21,16686.0,United Kingdom
540401,22423,REGENCY CAKESTAND 3 TIER,48.0,2011-01-07 09:31:00,10.95,16013.0,United Kingdom
573496,23426,METAL SIGN DROP YOUR PANTS,2.0,2011-10-31 11:59:00,2.89,17841.0,United Kingdom
543626,22698,PINK REGENCY TEACUP AND SAUCER,10.0,2011-02-10 15:40:00,2.95,15796.0,United Kingdom
539647,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,4.0,2010-12-20 16:08:00,0.85,15460.0,United Kingdom
576845,23525,BUFFALO BILL WALL ART,6.0,2011-11-16 15:34:00,3.75,12991.0,United Kingdom
568176,23209,LUNCH BAG VINTAGE DOILY,10.0,2011-09-25 13:25:00,1.65,12685.0,France
579196,85099B,JUMBO BAG RED RETROSPOT,1.0,2011-11-28 15:54:00,4.13,14096.0,United Kingdom
536605,21172,PARTY METAL SIGN,12.0,2010-12-02 08:52:00,1.45,13715.0,United Kingdom
547812,22189,CREAM HEART CARD HOLDER,432.0,2011-03-25 14:06:00,2.31,18102.0,United Kingdom
574536,21977,PACK OF 60 PINK PAISLEY CAKE CASES mixed_CASE,1.0,,0.55,15707.0,United Kingdom mixed_CASE
552668,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2.0,2011-05-10 15:05:00,2.08,,United Kingdom
572653,22197,POPCORN HOLDER,28.0,2011-10-25 12:12:00,0.85,15861.0,United Kingdom
566086,21523,DOORMAT FANCY FONT HOME SWEET HOME mixed_CASE,20.0,,7.08,14051.0,United Kingdom typoo
552469,22355,CHARLOTTE BAG SUKI DESIGN,3.0,2011-05-09 15:34:00,0.85,12867.0,United Kingdom
558774,22197,POPCORN HOLDER,2.0,2011-07-04 10:17:00,1.63,,United Kingdom
568198,20846,ZINC HEART LATTICE T-LIGHT HOLDER typoo,4.0,,1.25,16771.0,United Kingdom bad_value
548327,22666,RECIPE BOX PANTRY YELLOW DESIGN,1.0,2011-03-30 13:05:00,2.95,16788.0,United Kingdom
564372,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,2011-08-25 09:55:00,1.65,12714.0,France
548162,35970,ZINC FOLKART SLEIGH BELLS,1.0,2011-03-29 13:42:00,4.13,,United Kingdom
546105,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1.0,2011-03-09 12:21:00,2.95,14662.0,United Kingdom
576876,21592,RETROSPOT CIGAR BOX MATCHES,1.0,2011-11-16 16:42:00,1.25,16804.0,United Kingdom typoo
543815,21383,PACK OF 12 STICKY BUNNIES typoo,3.0,,0.65,17255.0,United Kingdom
571441,23245,SET OF 3 REGENCY CAKE TINS ###,1.0,,10.79,14096.0,United Kingdom bad_value
577105,23300,GARDENERS KNEELING PAD CUP OF TEA,12.0,2011-11-17 17:16:00,1.65,16076.0,United Kingdom
551436,21936,RED RETROSPOT PICNIC BAG,2.0,2011-04-28 15:13:00,2.95,16904.0,United Kingdom
564837,22815,CARD PSYCHEDELIC APPLES,2.0,2011-08-30 12:40:00,0.42,,United Kingdom
574741,23242,TREASURE TIN BUFFALO BILL,1.0,2011-11-06 16:13:00,2.08,15993.0,United Kingdom
552520,22752,SET 7 BABUSHKA NESTING BOXES,1.0,2011-05-09 16:34:00,16.63,,United Kingdom
544434,47566B,TEA TIME PARTY BUNTING,1.0,2011-02-18 16:12:00,10.79,,United Kingdom
537192,22667,RECIPE BOX RETROSPOT,1.0,2010-12-05 13:42:00,2.95,16402.0,United Kingdom
566261,C2,CARRIAGE,1.0,2011-09-11 12:46:00,50.0,13372.0,United Kingdom
564050,-703320.000,Next Day Carriage,1.0,2011-08-22 13:32:00,15.0,17160.0,United Kingdom
581334,23266,SET OF 3 WOODEN STOCKING DECORATION mixed_CASE,12.0,,1.25,17841.0,United Kingdom ###
578941,51008,AFGHAN SLIPPER SOCK PAIR INVALID,3.0,,3.45,16024.0,United Kingdom @@@
565383,22961,JAM MAKING SET PRINTED,1.0,2011-09-02 15:45:00,3.29,14096.0,United Kingdom
554511,22993,SET OF 4 PANTRY JELLY MOULDS,3.0,2011-05-24 15:52:00,2.46,,United Kingdom
537688,21175,GIN + TONIC DIET METAL SIGN,24.0,2010-12-08 10:35:00,2.1,17406.0,United Kingdom
549885,22825,DECORATIVE PLANT POT WITH FRIEZE,2.0,2011-04-12 15:32:00,7.95,17204.0,United Kingdom
544598,72122,COFFEE SCENT PILLAR CANDLE ???,1.0,,1.88,,United Kingdom
576780,21755,LOVE BUILDING BLOCK WORD ###,2.0,,6.25,13258.0,United Kingdom ???
539053,79321,CHILLI LIGHTS,1.0,2010-12-15 16:32:00,4.95,16725.0,United Kingdom
540525,21931,JUMBO STORAGE BAG SUKI,10.0,2011-01-09 13:02:00,1.95,16833.0,United Kingdom
571717,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2.0,2011-10-18 17:10:00,1.45,14381.0,United Kingdom
560218,16162M,alan hodge cant mamage this section typoo,30.0,2011-07-15 15:12:00,0.0,,United Kingdom mixed_CASE
539437,22837,HOT WATER BOTTLE BABUSHKA typoo,4.0,,9.32,,United Kingdom
574352,82482,WOODEN PICTURE FRAME WHITE FINISH,216.0,2011-11-04 10:38:00,1.92,18102.0,United Kingdom
542745,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1.0,2011-01-31 16:47:00,3.75,15881.0,United Kingdom
539294,22307,GOLD MUG BONE CHINA TREE OF LIFE,1.0,2010-12-16 16:45:00,1.95,15532.0,United Kingdom
542422,22082,RIBBON REEL STRIPES DESIGN,5.0,2011-01-27 19:33:00,1.65,14702.0,United Kingdom
542622,84988,SET OF 72 PINK HEART PAPER DOILIES ###,3.0,,2.92,,United Kingdom ###
540832,22378,WALL TIDY RETROSPOT,5.0,2011-01-11 14:42:00,4.96,,United Kingdom
555835,23174,REGENCY SUGAR BOWL GREEN,2.0,2011-06-07 12:34:00,4.15,14525.0,United Kingdom
570455,22944,CHRISTMAS METAL POSTCARD WITH BELLS bad_value,6.0,,0.39,14529.0,United Kingdom INVALID
541830,20713,JUMBO BAG OWLS,1.0,2011-01-21 17:09:00,4.13,,United Kingdom
542393,22197,SMALL POPCORN HOLDER,6.0,2011-01-27 15:02:00,0.85,18125.0,United Kingdom
546789,20713,JUMBO BAG OWLS,700.0,2011-03-17 10:17:00,1.65,15769.0,United Kingdom
556280,21175,GIN + TONIC DIET METAL SIGN,5.0,,2.55,14584.0,United Kingdom typoo
550986,22431,WATERING CAN BLUE ELEPHANT mixed_CASE,1.0,2011-04-21 18:06:00,4.13,,United Kingdom ???
575482,23069,EDWARDIAN PHOTO FRAME @@@,4.0,,6.25,636640.0,United Kingdom ???
540352,21043,APRON MODERN VINTAGE COTTON typoo,2.0,,4.21,,United Kingdom
548162,22835,HOT WATER BOTTLE I AM SO POORLY,1.0,2011-03-29 13:42:00,7.46,,United Kingdom
558682,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1.0,2011-07-01 11:20:00,3.29,,United Kingdom
537253,22418,10 COLOUR SPACEBOY PEN,12.0,2010-12-06 10:53:00,0.85,,United Kingdom ###
574297,22892,SET OF SALT AND PEPPER TOADSTOOLS,12.0,2011-11-03 15:54:00,1.25,16602.0,United Kingdom
546850,22029,SPACEBOY BIRTHDAY CARD,12.0,2011-03-17 13:20:00,0.42,13268.0,United Kingdom
537388,22470,HEART OF WICKER LARGE,6.0,2010-12-06 13:35:00,2.95,17682.0,United Kingdom
555321,22297,HEART IVORY TRELLIS SMALL,1.0,2011-06-02 11:01:00,2.46,,United Kingdom
549021,22381,TOY TIDY PINK POLKADOT,5.0,2011-04-05 16:13:00,2.1,13468.0,United Kingdom
538349,21892,TRADITIONAL WOODEN CATCH CUP GAME,5.0,2010-12-10 14:59:00,2.51,,United Kingdom
578273,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,2011-11-23 13:41:00,3.75,14335.0,Germany
555276,21086,SET/6 RED SPOTTY PAPER CUPS,1.0,2011-06-01 17:28:00,1.63,,United Kingdom
559300,23309,SET OF 60 I LOVE LONDON CAKE CASES,24.0,2011-07-07 12:40:00,0.55,12471.0,Germany
569217,22059,CERAMIC STRAWBERRY DESIGN MUG,4.0,,1.49,15579.0,United Kingdom
572460,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12.0,2011-10-24 12:54:00,2.95,17001.0,United Kingdom
562688,22555,PLASTERS IN TIN STRONGMAN,4.0,2011-08-08 13:53:00,1.65,13869.0,United Kingdom typoo
545216,22624,IVORY KITCHEN SCALES,1.0,2011-02-28 16:50:00,8.5,,United Kingdom
565150,84950,ASSORTED COLOUR T-LIGHT HOLDER,36.0,2011-09-01 14:26:00,0.55,14298.0,United Kingdom
554054,85088,CANDY SPOT HAND BAG,3.0,2011-05-20 15:29:00,4.13,,United Kingdom
554842,23171,REGENCY TEA PLATE GREEN,12.0,2011-05-26 18:17:00,1.65,14740.0,United Kingdom
557067,21498,RED RETROSPOT WRAP,25.0,2011-06-16 15:12:00,0.42,13098.0,United Kingdom
572309,22163,HEART STRING MEMO HOLDER HANGING,1.0,2011-10-23 15:29:00,0.79,14432.0,United Kingdom
577387,22374,AIRLINE BAG VINTAGE JET SET RED,1.0,2011-11-18 16:55:00,4.25,17961.0,United Kingdom
573745,22138,BAKING SET 9 PIECE RETROSPOT,6.0,,4.95,17419.0,United Kingdom
547246,22727,ALARM CLOCK BAKELIKE RED,24.0,2011-03-22 08:54:00,3.75,16191.0,United Kingdom
553899,23203,JUMBO BAG DOILEY PATTERNS INVALID,1200.0,2011-05-19 17:25:00,1.95,14292.0,United Kingdom bad_value
563193,84923,PINK BUTTERFLY HANDBAG W BOBBLES,2.0,2011-08-12 16:30:00,4.13,,United Kingdom
568202,23352,ROLL WRAP 50'S RED CHRISTMAS,12.0,2011-09-25 15:01:00,1.25,15366.0,United Kingdom
576618,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS mixed_CASE,1.0,,0.63,,United Kingdom mixed_CASE
546419,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2011-03-13 11:06:00,4.15,16693.0,United Kingdom
539434,22741,FUNKY DIVA PEN,2.0,2010-12-17 14:41:00,1.66,,United Kingdom
565930,22966,GINGERBREAD MAN COOKIE CUTTER,12.0,2011-09-08 10:32:00,1.25,12685.0,France
545324,85066,CREAM SWEETHEART MINI CHEST,2.0,2011-03-01 14:58:00,12.75,13110.0,United Kingdom
570244,22306,SILVER MUG BONE CHINA TREE OF LIFE,18.0,2011-10-09 16:05:00,1.06,14514.0,United Kingdom
567179,47566,PARTY BUNTING,2.0,2011-09-18 14:27:00,4.95,15547.0,United Kingdom
549583,21165,BEWARE OF THE CAT METAL SIGN,12.0,2011-04-11 09:46:00,1.69,15214.0,United Kingdom
559836,21293,MIRRORED DOVE WALL DECORATION mixed_CASE,6.0,2011-07-13 10:09:00,2.1,13911.0,United Kingdom
567939,21306,SET/4 DAISY MIRROR MAGNETS,24.0,,0.29,16715.0,United Kingdom ???
558076,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1.0,2011-06-24 17:35:00,2.08,14031.0,United Kingdom
557123,22384,LUNCH BAG PINK POLKADOT,2.0,2011-06-16 17:56:00,1.65,15555.0,United Kingdom
574871,47567B,TEA TIME KITCHEN APRON,1.0,2011-11-07 12:56:00,5.95,14527.0,United Kingdom
577554,21326,AGED GLASS SILVER T-LIGHT HOLDER,12.0,2011-11-20 15:35:00,0.65,15533.0,United Kingdom
568716,1308780.000,GARLAND WITH STARS AND BELLS bad_value,4.0,2011-09-28 16:13:00,3.29,,United Kingdom typoo
578950,23084,RABBIT NIGHT LIGHT,1.0,2011-11-27 14:40:00,2.08,17885.0,United Kingdom
580399,22978,PANTRY ROLLING PIN,2.0,2011-12-04 11:45:00,3.75,13471.0,United Kingdom
577835,23695,DOILY THANK YOU CARD ###,12.0,,0.42,16607.0,United Kingdom
541870,22966,GINGERBREAD MAN COOKIE CUTTER,60.0,2011-01-24 09:39:00,2.46,,United Kingdom
558371,22068,BLACK PIRATE TREASURE CHEST INVALID,2.0,,4.13,,United Kingdom ###
578703,22208,WOOD STAMP SET THANK YOU,4.0,2011-11-25 11:02:00,0.83,17385.0,United Kingdom
570288,23439,HAND WARMER RED LOVE HEART,5.0,,2.1,16960.0,United Kingdom @@@
549368,20752,BLUE POLKADOT WASHING UP GLOVES,1.0,,2.1,18036.0,United Kingdom
546396,22147,FELTCRAFT BUTTERFLY HEARTS,2.0,2011-03-11 14:35:00,1.45,13226.0,United Kingdom
538187,22766,PHOTO FRAME CORNICE,8.0,2010-12-10 10:27:00,2.95,16499.0,United Kingdom
571030,23202,JUMBO BAG VINTAGE LEAF,10.0,2011-10-13 12:26:00,2.08,12876.0,Belgium
560650,22900,SET 2 TEA TOWELS I LOVE LONDON,5.0,2011-07-20 11:38:00,3.25,15529.0,United Kingdom
554285,22090,PAPER BUNTING RETROSPOT,1.0,2011-05-23 14:15:00,6.63,,United Kingdom
22827520.000,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,8.0,2011-10-11 16:29:00,2.46,,United Kingdom
543251,21914,BLUE HARMONICA IN BOX,12.0,2011-02-04 14:51:00,1.25,14194.0,United Kingdom
555564,23204,CHARLOTTE BAG APPLES DESIGN,10.0,2011-06-05 15:01:00,0.85,15005.0,United Kingdom
558862,21654,RIDGED GLASS FINGER BOWL,36.0,2011-07-04 12:25:00,0.39,13901.0,United Kingdom
542936,21027,NINJA RABBIT PINK INVALID,15.0,,1.25,,United Kingdom typoo
538349,22719,GUMBALL MONOCHROME COAT RACK,2.0,2010-12-10 14:59:00,2.51,,United Kingdom
565854,22313,OFFICE MUG WARMER PINK,6.0,2011-09-07 13:22:00,2.95,12490.0,France
553505,22197,SMALL POPCORN HOLDER,12.0,2011-05-17 13:27:00,0.85,12949.0,United Kingdom
540828,21866,UNION JACK FLAG LUGGAGE TAG INVALID,2.0,2011-01-11 14:36:00,3.36,,United Kingdom
568408,47566,PARTY BUNTING,10.0,2011-09-27 10:40:00,10.79,,United Kingdom
566949,90018B,GOLD M.O.P ORBIT DROP EARRINGS,1.0,2011-09-15 16:32:00,4.15,,United Kingdom
571853,23556,LANDMARK FRAME COVENT GARDEN,3.0,2011-10-19 13:23:00,12.5,14306.0,United Kingdom
558774,35095B,RED VICTORIAN FABRIC OVAL BOX,1.0,2011-07-04 10:17:00,0.83,,United Kingdom
572772,23313,VINTAGE CHRISTMAS BUNTING,5.0,2011-10-26 10:29:00,4.95,17511.0,United Kingdom
562598,22692,DOORMAT WELCOME TO OUR HOME,2.0,2011-08-08 10:00:00,7.95,15152.0,United Kingdom
559162,21788,KIDS RAIN MAC BLUE mixed_CASE,2.0,2011-07-06 16:29:00,0.79,,United Kingdom typoo
577552,23344,JUMBO BAG 50'S CHRISTMAS,10.0,2011-11-20 15:27:00,2.08,14282.0,United Kingdom
579885,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,6.0,2011-11-30 17:37:00,0.42,15444.0,United Kingdom
577502,23254,CHILDRENS CUTLERY DOLLY GIRL INVALID,4.0,,4.15,12598.0,France @@@
544754,22229,BUNNY WOODEN PAINTED WITH FLOWER,12.0,2011-02-23 10:58:00,0.85,16394.0,United Kingdom
537140,22586,FELTCRAFT HAIRBAND PINK AND BLUE @@@,2.0,2010-12-05 12:53:00,0.85,12748.0,United Kingdom
550470,90104,PURPLE FRANGIPANI HAIRCLIP,2.0,2011-04-18 13:49:00,0.85,,United Kingdom
557271,22659,LUNCH BOX I LOVE LONDON ###,4.0,2011-06-19 11:41:00,1.95,17769.0,United Kingdom
539437,48188,DOORMAT WELCOME PUPPIES ###,1.0,,14.43,,United Kingdom typoo
565855,22940,FELTCRAFT CHRISTMAS FAIRY,4.0,2011-09-07 13:30:00,4.25,15114.0,United Kingdom
559362,22915,ASSORTED BOTTLE TOP  MAGNETS,12.0,2011-07-08 08:43:00,0.42,12635.0,Germany
558687,20724,RED RETROSPOT CHARLOTTE BAG,30.0,2011-07-01 11:43:00,0.85,12598.0,France
555835,21626,VINTAGE UNION JACK PENNANT,2.0,2011-06-07 12:34:00,1.95,14525.0,United Kingdom
559513,71053,WHITE METAL LANTERN mixed_CASE,1.0,,3.75,14534.0,United Kingdom ???
578087,23551,PACK OF 12 PAISLEY PARK TISSUES,12.0,2011-11-22 16:44:00,0.39,15965.0,United Kingdom
550632,23193,BUFFALO BILL TREASURE BOOK BOX,1.0,2011-04-19 14:56:00,2.25,16907.0,United Kingdom
544203,22431,WATERING CAN BLUE ELEPHANT,6.0,2011-02-17 10:30:00,1.95,12362.0,Belgium
574950,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3.0,2011-11-08 09:29:00,5.79,,United Kingdom
564342,22570,FELTCRAFT CUSHION RABBIT,1.0,2011-08-24 14:53:00,3.75,16340.0,United Kingdom INVALID
579555,22600,CHRISTMAS RETROSPOT STAR WOOD,320.0,2011-11-30 11:08:00,0.85,16241.0,United Kingdom
571216,22153,ANGEL DECORATION STARS ON DRESS,3.0,2011-10-14 13:06:00,0.42,16081.0,United Kingdom
552955,22088,PAPER BUNTING COLOURED LACE,4.0,2011-05-12 12:30:00,2.95,13113.0,United Kingdom
575177,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1.0,2011-11-08 18:41:00,2.46,,United Kingdom
555923,22713,CARD I LOVE LONDON,15.0,2011-06-07 17:09:00,0.83,,United Kingdom
566233,22585,PACK OF 6 BIRDY GIFT TAGS,12.0,2011-09-11 11:04:00,1.25,12635.0,Germany bad_value
574864,23323,WHITE WICKER STAR,3.0,2011-11-07 12:29:00,126.0,14387.0,United Kingdom
560575,M,Manual INVALID,1.0,,106.4,,United Kingdom typoo
546172,22089,PAPER BUNTING VINTAGE PAISLEY,6.0,2011-03-10 10:32:00,2.95,14156.0,EIRE
540023,82486,WOOD S/3 CABINET ANT WHITE FINISH,2.0,2011-01-04 12:58:00,7.95,15039.0,United Kingdom
575303,23569,TRADTIONAL ALPHABET STAMP SET,1.0,2011-11-09 12:34:00,4.95,12893.0,United Kingdom
540528,84741C,CITRUS GARLAND FELT FLOWERS,4.0,2011-01-09 13:50:00,1.95,17800.0,United Kingdom
545029,22483,RED GINGHAM TEDDY BEAR,15.0,2011-02-25 15:27:00,2.95,14541.0,United Kingdom
553386,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,2011-05-16 16:22:00,1.25,13381.0,United Kingdom
571747,22053,EMPIRE DESIGN ROSETTE @@@,10.0,,1.25,13849.0,United Kingdom
552291,22386,JUMBO BAG PINK POLKADOT,10.0,2011-05-08 14:00:00,2.08,15421.0,United Kingdom
569367,23089,GLASS BON BON JAR typoo,1.0,,1.95,13994.0,United Kingdom mixed_CASE
537237,21026,SPACE OWL ???,1.0,2010-12-06 09:58:00,2.51,,United Kingdom
576339,84997B,CHILDRENS CUTLERY RETROSPOT RED,1.0,2011-11-14 15:27:00,8.29,14096.0,United Kingdom
567380,21394,RED POLKADOT BEAKER,48.0,2011-09-20 10:06:00,0.39,12620.0,France
552013,20682,RED RETROSPOT CHILDRENS UMBRELLA,18.0,2011-05-05 17:34:00,3.25,12451.0,Switzerland
551855,82484,WOOD BLACK BOARD ANT WHITE FINISH mixed_CASE,6.0,2011-05-04 15:08:00,7.95,12836.0,United Kingdom bad_value
573748,22694,WICKER STAR INVALID,12.0,2011-11-01 09:24:00,2.1,14911.0,EIRE ???
555116,22059,CERAMIC STRAWBERRY DESIGN MUG,5.0,2011-05-31 15:16:00,1.49,16919.0,United Kingdom
566561,22273,FELTCRAFT DOLL MOLLY,6.0,2011-09-13 12:13:00,2.95,18145.0,United Kingdom
536592,35961,FOLKART ZINC HEART CHRISTMAS DEC,4.0,2010-12-01 17:06:00,1.66,,United Kingdom
550496,22190,LOCAL CAFE MUG,2.0,2011-04-18 15:05:00,2.46,,United Kingdom
567675,22564,ALPHABET STENCIL CRAFT,1.0,2011-09-21 15:54:00,1.25,15351.0,United Kingdom
552231,21621,VINTAGE UNION JACK BUNTING,5.0,2011-05-06 15:47:00,8.5,17364.0,United Kingdom
569898,21169,YOU'RE CONFUSING ME METAL SIGN,1.0,2011-10-06 16:08:00,4.13,,United Kingdom
562846,21976,PACK OF 60 MUSHROOM CAKE CASES,1.0,2011-08-10 09:29:00,2.08,,United Kingdom INVALID
566821,23202,JUMBO BAG VINTAGE LEAF,10.0,2011-09-15 11:33:00,2.08,14227.0,United Kingdom
557759,C2,CARRIAGE,1.0,2011-06-22 13:52:00,50.0,14156.0,EIRE
537769,22570,FELTCRAFT CUSHION RABBIT,1.0,2010-12-08 12:17:00,3.75,15021.0,United Kingdom
569653,21892,TRADITIONAL WOODEN CATCH CUP GAME,12.0,2011-10-05 12:52:00,1.25,12451.0,Switzerland
558475,20616,CHERRY BLOSSOM PASSPORT COVER,2.0,2011-06-29 15:58:00,1.63,,United Kingdom
552695,22985,WRAP BILLBOARD FONTS DESIGN,25.0,2011-05-10 15:31:00,0.42,16320.0,Unspecified
558558,21718,RED METAL BEACH SPADE,3.0,2011-06-30 13:17:00,1.25,17841.0,United Kingdom
580735,22273,FELTCRAFT DOLL MOLLY,6.0,2011-12-06 08:52:00,2.95,17728.0,United Kingdom
550474,21934,SKULL SHOULDER BAG,1.0,2011-04-18 13:58:00,3.29,,United Kingdom
578067,23493,VINTAGE DOILY TRAVEL SEWING KIT,2.0,2011-11-22 15:43:00,3.29,,United Kingdom
563245,23202,JUMBO BAG VINTAGE LEAF,10.0,2011-08-15 10:53:00,2.08,16272.0,United Kingdom
560298,22682,FRENCH BLUE METAL DOOR SIGN 7,1.0,2011-07-18 10:26:00,2.46,,United Kingdom
574680,22379,RECYCLING BAG RETROSPOT,10.0,2011-11-06 12:40:00,2.1,15078.0,United Kingdom
541219,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,5.0,2011-01-14 14:06:00,8.29,,United Kingdom
555847,22767,TRIPLE PHOTO FRAME CORNICE,2.0,2011-06-07 13:27:00,9.95,14880.0,United Kingdom
573311,22686,FRENCH BLUE METAL DOOR SIGN No,1.0,2011-10-28 16:45:00,1.25,14071.0,United Kingdom
544075,22629,SPACEBOY LUNCH BOX,64.0,2011-02-15 14:50:00,1.65,14156.0,EIRE
577058,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,47.0,2011-11-17 14:29:00,0.29,18122.0,United Kingdom @@@
556093,47591d,PINK FAIRY CAKE CHILDRENS APRON,1.0,2011-06-08 15:26:00,4.96,,United Kingdom
563565,23153,ZINC SWEETHEART WIRE LETTER RACK,2.0,2011-08-17 14:22:00,3.75,17338.0,United Kingdom
570688,15036,ASSORTED COLOURS SILK FAN,3.0,2011-10-11 16:29:00,1.63,,United Kingdom
554986,84563B,BLUE & WHITE BREAKFAST TRAY,2.0,2011-05-29 12:35:00,2.95,14451.0,United Kingdom
561295,21930,JUMBO STORAGE BAG SKULLS,1.0,2011-07-26 12:28:00,2.08,15311.0,United Kingdom
557314,22333,RETROSPOT PARTY BAG + STICKER SET,16.0,2011-06-19 15:59:00,1.65,12541.0,Spain
546944,22720,SET OF 3 CAKE TINS PANTRY DESIGN INVALID,1.0,,4.95,14701.0,United Kingdom mixed_CASE
550004,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12.0,2011-04-14 09:56:00,1.49,12569.0,Germany
572873,23436,VINTAGE CHRISTMAS GIFT BAG LARGE,12.0,2011-10-26 13:27:00,1.25,12820.0,United Kingdom
573274,22745,POPPY'S PLAYHOUSE BEDROOM mixed_CASE,1.0,2011-10-28 13:10:00,3.29,,United Kingdom ???
578044,23581,JUMBO BAG PAISLEY PARK @@@,10.0,,2.08,13488.0,United Kingdom ???
565318,23287,RED VINTAGE SPOT BEAKER,8.0,2011-09-02 13:01:00,0.85,12921.0,United Kingdom
549429,22606,WOODEN SKITTLES GARDEN SET,1.0,2011-04-08 12:06:00,15.95,17001.0,United Kingdom
558777,22208,WOOD STAMP SET THANK YOU mixed_CASE,4.0,2011-07-04 10:23:00,0.83,,United Kingdom
